date,market_id,stall_id,scale_id,nominal_weight_g,reading_g,is_certified,last_cert_date,calibration_date,inspector_id
2026-04-10,2,33,1,1000,997.47,Y,2025-09-01,2026-03-10,2
2026-04-10,2,33,2,250,251.2,Y,2025-09-01,2026-03-10,2
2026-04-10,2,34,1,100,99.71,Y,2025-09-01,2026-03-10,2
2026-04-10,2,34,2,250,250.36,Y,2025-09-01,2026-03-10,2
2026-04-10,2,35,1,500,501.57,Y,2025-09-01,2026-03-10,2
2026-04-10,2,35,2,250,249.72,Y,2025-09-01,2026-03-10,2
2026-04-10,2,36,1,500,498.55,Y,2025-09-01,2026-03-10,2
2026-04-10,2,36,2,100,99.59,Y,2025-09-01,2026-03-10,2
2026-04-10,2,37,1,100,99.55,Y,2025-09-01,2026-03-10,2
2026-04-10,2,37,2,100,100.31,Y,2025-09-01,2026-03-10,2
2026-04-10,2,38,1,500,501.14,Y,2025-09-01,2026-03-10,2
2026-04-10,2,38,2,1000,997.12,Y,2025-09-01,2026-03-10,2
2026-04-10,2,39,1,1000,1004.86,Y,2025-09-01,2026-03-10,2
2026-04-10,2,39,2,500,501.65,Y,2025-09-01,2026-03-10,2
2026-04-10,2,40,1,500,502.0,Y,2025-09-01,2026-03-10,2
2026-04-10,2,40,2,1000,1000.73,Y,2025-09-01,2026-03-10,2
2026-04-10,2,41,1,1000,1001.34,Y,2025-09-01,2026-03-10,2
2026-04-10,2,41,2,1000,997.55,Y,2025-09-01,2026-03-10,2
2026-04-13,3,1,1,500,501.18,Y,2025-09-01,2026-03-10,2
2026-04-13,3,1,2,500,500.13,Y,2025-09-01,2026-03-10,2
2026-04-13,3,2,1,100,100.12,Y,2025-09-01,2026-03-10,2
2026-04-13,3,2,2,100,99.57,Y,2025-09-01,2026-03-10,2
2026-04-13,3,3,1,500,497.72,Y,2025-09-01,2026-03-10,2
2026-04-13,3,3,2,250,250.42,Y,2025-09-01,2026-03-10,2
2026-04-13,3,4,1,1000,999.35,Y,2025-09-01,2026-03-10,2
2026-04-13,3,4,2,250,249.69,Y,2025-09-01,2026-03-10,2
2026-04-13,3,5,1,100,99.66,Y,2025-09-01,2026-03-10,2
2026-04-13,3,5,2,250,248.82,Y,2025-09-01,2026-03-10,2
2026-04-13,3,6,1,1000,1002.8,Y,2025-09-01,2026-03-10,2
2026-04-13,3,6,2,1000,1000.64,Y,2025-09-01,2026-03-10,2
2026-04-13,3,7,1,250,250.14,Y,2025-09-01,2026-03-10,2
2026-04-13,3,7,2,250,249.03,Y,2025-09-01,2026-03-10,2
2026-04-13,3,8,1,500,500.58,Y,2025-09-01,2026-03-10,2
2026-04-13,3,8,2,1000,1000.85,Y,2025-09-01,2026-03-10,2
2026-04-13,3,9,1,250,250.39,Y,2025-09-01,2026-03-10,2
2026-04-13,3,9,2,500,499.3,Y,2025-09-01,2026-03-10,2
2026-04-13,3,10,1,250,249.4,Y,2025-09-01,2026-03-10,2
2026-04-13,3,10,2,1000,1004.5,Y,2025-09-01,2026-03-10,2
2026-04-13,3,11,1,100,100.0,Y,2025-09-01,2026-03-10,2
2026-04-13,3,11,2,1000,1002.42,Y,2025-09-01,2026-03-10,2
2026-04-13,3,12,1,1000,999.83,Y,2025-09-01,2026-03-10,2
2026-04-13,3,12,2,1000,1002.36,Y,2025-09-01,2026-03-10,2
2026-04-13,3,13,1,1000,995.24,Y,2025-09-01,2026-03-10,2
2026-04-13,3,13,2,1000,1003.11,Y,2025-09-01,2026-03-10,2
2026-04-13,3,14,1,500,499.97,Y,2025-09-01,2026-03-10,2
2026-04-13,3,14,2,100,100.04,Y,2025-09-01,2026-03-10,2
2026-04-13,3,15,1,250,249.47,Y,2025-09-01,2026-03-10,2
2026-04-13,3,15,2,1000,998.59,Y,2025-09-01,2026-03-10,2
2026-04-13,3,16,1,1000,998.48,Y,2025-09-01,2026-03-10,2
2026-04-13,3,16,2,250,248.84,Y,2025-09-01,2026-03-10,2
2026-04-13,3,17,1,100,99.92,Y,2025-09-01,2026-03-10,2
2026-04-13,3,17,2,1000,996.96,Y,2025-09-01,2026-03-10,2
2026-04-13,3,18,1,500,498.58,Y,2025-09-01,2026-03-10,2
2026-04-13,3,18,2,1000,1003.2,Y,2025-09-01,2026-03-10,2
2026-04-13,3,19,1,250,249.75,Y,2025-09-01,2026-03-10,2
2026-04-13,3,19,2,100,100.02,Y,2025-09-01,2026-03-10,2
2026-04-13,3,20,1,500,500.15,Y,2025-09-01,2026-03-10,2
2026-04-13,3,20,2,250,250.72,Y,2025-09-01,2026-03-10,2
2026-04-13,3,21,1,250,249.88,Y,2025-09-01,2026-03-10,2
2026-04-13,3,21,2,100,100.38,Y,2025-09-01,2026-03-10,2
2026-04-13,3,22,1,250,249.79,Y,2025-09-01,2026-03-10,2
2026-04-13,3,22,2,500,501.12,Y,2025-09-01,2026-03-10,2
2026-04-13,3,23,1,1000,1000.44,Y,2025-09-01,2026-03-10,2
2026-04-13,3,23,2,1000,995.41,Y,2025-09-01,2026-03-10,2
2026-04-13,3,24,1,250,249.47,Y,2025-09-01,2026-03-10,2
2026-04-13,3,24,2,1000,1001.82,Y,2025-09-01,2026-03-10,2
2026-04-13,3,25,1,500,498.73,Y,2025-09-01,2026-03-10,2
2026-04-13,3,25,2,100,100.38,Y,2025-09-01,2026-03-10,2
2026-04-13,3,26,1,1000,996.83,Y,2025-09-01,2026-03-10,2
2026-04-13,3,26,2,250,249.11,Y,2025-09-01,2026-03-10,2
2026-04-13,3,27,1,1000,1003.05,Y,2025-09-01,2026-03-10,2
2026-04-13,3,27,2,250,251.25,Y,2025-09-01,2026-03-10,2
2026-04-13,3,28,1,250,249.9,Y,2025-09-01,2026-03-10,2
2026-04-13,3,28,2,500,497.85,Y,2025-09-01,2026-03-10,2
2026-04-13,3,29,1,250,251.2,Y,2025-09-01,2026-03-10,2
2026-04-13,3,29,2,500,501.49,Y,2025-09-01,2026-03-10,2
2026-04-13,3,30,1,250,250.4,Y,2025-09-01,2026-03-10,2
2026-04-13,3,30,2,250,250.6,Y,2025-09-01,2026-03-10,2
2026-04-13,3,31,1,100,99.52,Y,2025-09-01,2026-03-10,2
2026-04-13,3,31,2,500,498.5,Y,2025-09-01,2026-03-10,2
2026-04-14,4,1,1,500,501.96,N,2023-11-28,2026-03-10,3
2026-04-14,4,1,2,500,498.32,N,2023-11-28,2026-03-10,3
2026-04-14,4,2,1,1000,1001.38,N,2023-11-28,2026-03-10,3
2026-04-14,4,2,2,250,248.84,N,2023-11-28,2026-03-10,3
2026-04-14,4,3,1,1000,996.0,N,2023-11-28,2026-03-10,3
2026-04-14,4,3,2,250,251.22,N,2023-11-28,2026-03-10,3
2026-04-14,4,4,1,1000,996.45,N,2023-11-28,2026-03-10,3
2026-04-14,4,4,2,250,251.19,N,2023-11-28,2026-03-10,3
2026-04-14,4,5,1,250,249.65,N,2023-11-28,2026-03-10,3
2026-04-14,4,5,2,250,248.78,N,2023-11-28,2026-03-10,3
2026-04-14,4,6,1,500,500.2,N,2023-11-28,2026-03-10,3
2026-04-14,4,6,2,100,99.74,N,2023-11-28,2026-03-10,3
2026-04-14,4,7,1,100,99.93,N,2023-11-28,2026-03-10,3
2026-04-14,4,7,2,500,498.0,N,2023-11-28,2026-03-10,3
2026-04-14,4,8,1,100,100.4,N,2023-11-28,2026-03-10,3
2026-04-14,4,8,2,1000,998.58,N,2023-11-28,2026-03-10,3
2026-04-14,4,9,1,1000,1000.52,N,2023-11-28,2026-03-10,3
2026-04-14,4,9,2,250,251.03,N,2023-11-28,2026-03-10,3
2026-04-14,4,10,1,250,249.59,N,2023-11-28,2026-03-10,3
2026-04-14,4,10,2,100,99.75,N,2023-11-28,2026-03-10,3
2026-04-14,4,11,1,250,249.77,N,2023-11-28,2026-03-10,3
2026-04-14,4,11,2,100,100.34,N,2023-11-28,2026-03-10,3
2026-04-14,4,12,1,100,100.07,N,2023-11-28,2026-03-10,3
2026-04-14,4,12,2,250,250.87,N,2023-11-28,2026-03-10,3
2026-04-14,4,13,1,250,248.97,N,2023-11-28,2026-03-10,3
2026-04-14,4,13,2,100,100.47,N,2023-11-28,2026-03-10,3
2026-04-14,4,14,1,1000,998.33,N,2023-11-28,2026-03-10,3
2026-04-14,4,14,2,250,249.63,N,2023-11-28,2026-03-10,3
2026-04-14,4,15,1,500,500.66,N,2023-11-28,2026-03-10,3
2026-04-14,4,15,2,250,249.84,N,2023-11-28,2026-03-10,3
2026-04-14,4,16,1,100,99.96,N,2023-11-28,2026-03-10,3
2026-04-14,4,16,2,250,249.3,N,2023-11-28,2026-03-10,3
2026-04-14,4,17,1,500,499.42,N,2023-11-28,2026-03-10,3
2026-04-14,4,17,2,250,249.72,N,2023-11-28,2026-03-10,3
2026-04-14,4,18,1,100,100.37,N,2023-11-28,2026-03-10,3
2026-04-14,4,18,2,100,99.89,N,2023-11-28,2026-03-10,3
2026-04-14,4,19,1,100,99.79,N,2023-11-28,2026-03-10,3
2026-04-14,4,19,2,500,500.4,N,2023-11-28,2026-03-10,3
2026-04-14,4,20,1,100,100.21,N,2023-11-28,2026-03-10,3
2026-04-14,4,20,2,100,99.7,N,2023-11-28,2026-03-10,3
2026-04-14,4,21,1,500,499.68,N,2023-11-28,2026-03-10,3
2026-04-14,4,21,2,100,99.8,N,2023-11-28,2026-03-10,3
2026-04-14,4,22,1,100,100.21,N,2023-11-28,2026-03-10,3
2026-04-14,4,22,2,1000,1004.62,N,2023-11-28,2026-03-10,3
2026-04-14,4,23,1,1000,995.17,N,2023-11-28,2026-03-10,3
2026-04-14,4,23,2,250,249.73,N,2023-11-28,2026-03-10,3
2026-04-14,4,24,1,250,251.05,N,2023-11-28,2026-03-10,3
2026-04-14,4,24,2,100,100.44,N,2023-11-28,2026-03-10,3
2026-04-14,4,25,1,100,100.43,N,2023-11-28,2026-03-10,3
2026-04-14,4,25,2,1000,1001.15,N,2023-11-28,2026-03-10,3
2026-04-14,4,26,1,100,100.06,N,2023-11-28,2026-03-10,3
2026-04-14,4,26,2,100,99.86,N,2023-11-28,2026-03-10,3
2026-04-14,4,27,1,500,500.45,N,2023-11-28,2026-03-10,3
2026-04-14,4,27,2,1000,1003.93,N,2023-11-28,2026-03-10,3
2026-04-14,4,28,1,100,100.42,N,2023-11-28,2026-03-10,3
2026-04-14,4,28,2,250,249.62,N,2023-11-28,2026-03-10,3
2026-04-14,4,29,1,500,500.79,N,2023-11-28,2026-03-10,3
2026-04-14,4,29,2,250,250.27,N,2023-11-28,2026-03-10,3
2026-04-14,4,30,1,500,500.99,N,2023-11-28,2026-03-10,3
2026-04-14,4,30,2,1000,996.89,N,2023-11-28,2026-03-10,3
2026-04-14,4,31,1,100,99.97,N,2023-11-28,2026-03-10,3
2026-04-14,4,31,2,1000,1004.73,N,2023-11-28,2026-03-10,3
2026-04-14,4,32,1,250,251.01,N,2023-11-28,2026-03-10,3
2026-04-14,4,32,2,250,251.02,N,2023-11-28,2026-03-10,3
2026-04-14,4,33,1,100,100.17,N,2023-11-28,2026-03-10,3
2026-04-14,4,33,2,100,99.64,N,2023-11-28,2026-03-10,3
2026-04-14,4,34,1,500,497.7,N,2023-11-28,2026-03-10,3
2026-04-14,4,34,2,500,497.53,N,2023-11-28,2026-03-10,3
2026-04-14,4,35,1,250,250.83,N,2023-11-28,2026-03-10,3
2026-04-14,4,35,2,500,499.27,N,2023-11-28,2026-03-10,3
2026-04-14,4,36,1,250,249.55,N,2023-11-28,2026-03-10,3
2026-04-14,4,36,2,500,501.36,N,2023-11-28,2026-03-10,3
2026-04-14,4,37,1,500,501.31,N,2023-11-28,2026-03-10,3
2026-04-14,4,37,2,1000,1004.84,N,2023-11-28,2026-03-10,3
2026-04-14,4,38,1,500,500.91,N,2023-11-28,2026-03-10,3
2026-04-14,4,38,2,250,251.25,N,2023-11-28,2026-03-10,3
2026-04-14,4,39,1,100,100.01,N,2023-11-28,2026-03-10,3
2026-04-14,4,39,2,100,99.62,N,2023-11-28,2026-03-10,3
2026-04-14,4,40,1,500,501.83,N,2023-11-28,2026-03-10,3
2026-04-14,4,40,2,250,250.12,N,2023-11-28,2026-03-10,3
2026-04-14,4,41,1,250,249.9,N,2023-11-28,2026-03-10,3
2026-04-14,4,41,2,250,249.38,N,2023-11-28,2026-03-10,3
2026-04-14,4,42,1,500,501.73,N,2023-11-28,2026-03-10,3
2026-04-14,4,42,2,500,501.44,N,2023-11-28,2026-03-10,3
2026-04-14,4,43,1,100,99.8,N,2023-11-28,2026-03-10,3
2026-04-14,4,43,2,1000,1002.9,N,2023-11-28,2026-03-10,3
2026-04-14,4,44,1,500,502.36,N,2023-11-28,2026-03-10,3
2026-04-14,4,44,2,500,500.21,N,2023-11-28,2026-03-10,3
2026-04-14,4,45,1,100,100.04,N,2023-11-28,2026-03-10,3
2026-04-14,4,45,2,500,498.7,N,2023-11-28,2026-03-10,3
2026-04-14,4,46,1,250,250.03,N,2023-11-28,2026-03-10,3
2026-04-14,4,46,2,100,100.24,N,2023-11-28,2026-03-10,3
2026-04-15,5,1,1,100,100.25,Y,2025-09-01,2026-03-10,2
2026-04-15,5,1,2,1000,1000.76,Y,2025-09-01,2026-03-10,2
2026-04-15,5,2,1,1000,996.87,Y,2025-09-01,2026-03-10,2
2026-04-15,5,2,2,1000,1000.33,Y,2025-09-01,2026-03-10,2
2026-04-15,5,3,1,1000,1001.4,Y,2025-09-01,2026-03-10,2
2026-04-15,5,3,2,100,99.63,Y,2025-09-01,2026-03-10,2
2026-04-15,5,4,1,500,498.87,Y,2025-09-01,2026-03-10,2
2026-04-15,5,4,2,250,250.56,Y,2025-09-01,2026-03-10,2
2026-04-15,5,5,1,250,250.2,Y,2025-09-01,2026-03-10,2
2026-04-15,5,5,2,250,250.06,Y,2025-09-01,2026-03-10,2
2026-04-15,5,6,1,500,500.96,Y,2025-09-01,2026-03-10,2
2026-04-15,5,6,2,100,100.46,Y,2025-09-01,2026-03-10,2
2026-04-15,5,7,1,500,501.61,Y,2025-09-01,2026-03-10,2
2026-04-15,5,7,2,500,500.17,Y,2025-09-01,2026-03-10,2
2026-04-15,5,8,1,500,502.21,Y,2025-09-01,2026-03-10,2
2026-04-15,5,8,2,250,251.12,Y,2025-09-01,2026-03-10,2
2026-04-15,5,9,1,100,100.4,Y,2025-09-01,2026-03-10,2
2026-04-15,5,9,2,250,249.87,Y,2025-09-01,2026-03-10,2
2026-04-15,5,10,1,1000,999.94,Y,2025-09-01,2026-03-10,2
2026-04-15,5,10,2,1000,999.5,Y,2025-09-01,2026-03-10,2
2026-04-15,5,11,1,100,99.89,Y,2025-09-01,2026-03-10,2
2026-04-15,5,11,2,500,498.34,Y,2025-09-01,2026-03-10,2
2026-04-15,5,12,1,500,499.54,Y,2025-09-01,2026-03-10,2
2026-04-15,5,12,2,1000,999.06,Y,2025-09-01,2026-03-10,2
2026-04-15,5,13,1,500,497.91,Y,2025-09-01,2026-03-10,2
2026-04-15,5,13,2,250,251.16,Y,2025-09-01,2026-03-10,2
2026-04-15,5,14,1,500,501.15,Y,2025-09-01,2026-03-10,2
2026-04-15,5,14,2,100,99.53,Y,2025-09-01,2026-03-10,2
2026-04-15,5,15,1,500,499.86,Y,2025-09-01,2026-03-10,2
2026-04-15,5,15,2,1000,995.6,Y,2025-09-01,2026-03-10,2
2026-04-15,5,16,1,500,499.6,Y,2025-09-01,2026-03-10,2
2026-04-15,5,16,2,250,249.81,Y,2025-09-01,2026-03-10,2
2026-04-15,5,17,1,500,497.73,Y,2025-09-01,2026-03-10,2
2026-04-15,5,17,2,500,498.54,Y,2025-09-01,2026-03-10,2
2026-04-15,5,18,1,250,251.02,Y,2025-09-01,2026-03-10,2
2026-04-15,5,18,2,250,250.22,Y,2025-09-01,2026-03-10,2
2026-04-15,5,19,1,1000,999.74,Y,2025-09-01,2026-03-10,2
2026-04-15,5,19,2,250,250.96,Y,2025-09-01,2026-03-10,2
2026-04-15,5,20,1,250,250.37,Y,2025-09-01,2026-03-10,2
2026-04-15,5,20,2,500,498.44,Y,2025-09-01,2026-03-10,2
2026-04-15,5,21,1,500,498.22,Y,2025-09-01,2026-03-10,2
2026-04-15,5,21,2,100,99.87,Y,2025-09-01,2026-03-10,2
2026-04-15,5,22,1,1000,1001.49,Y,2025-09-01,2026-03-10,2
2026-04-15,5,22,2,250,249.21,Y,2025-09-01,2026-03-10,2
2026-04-15,5,23,1,100,99.96,Y,2025-09-01,2026-03-10,2
2026-04-15,5,23,2,500,497.98,Y,2025-09-01,2026-03-10,2
2026-04-15,5,24,1,500,502.03,Y,2025-09-01,2026-03-10,2
2026-04-15,5,24,2,500,499.23,Y,2025-09-01,2026-03-10,2
2026-04-15,5,25,1,250,249.71,Y,2025-09-01,2026-03-10,2
2026-04-15,5,25,2,100,100.33,Y,2025-09-01,2026-03-10,2
2026-04-15,5,26,1,500,500.35,Y,2025-09-01,2026-03-10,2
2026-04-15,5,26,2,500,501.35,Y,2025-09-01,2026-03-10,2
2026-04-15,5,27,1,500,500.79,Y,2025-09-01,2026-03-10,2
2026-04-15,5,27,2,500,499.07,Y,2025-09-01,2026-03-10,2
2026-04-15,5,28,1,1000,1000.34,Y,2025-09-01,2026-03-10,2
2026-04-15,5,28,2,250,248.99,Y,2025-09-01,2026-03-10,2
2026-04-15,5,29,1,500,497.98,Y,2025-09-01,2026-03-10,2
2026-04-15,5,29,2,250,249.56,Y,2025-09-01,2026-03-10,2
2026-04-15,5,30,1,1000,997.72,Y,2025-09-01,2026-03-10,2
2026-04-15,5,30,2,1000,997.84,Y,2025-09-01,2026-03-10,2
2026-04-15,5,31,1,1000,1004.99,Y,2025-09-01,2026-03-10,2
2026-04-15,5,31,2,100,100.34,Y,2025-09-01,2026-03-10,2
2026-04-15,5,32,1,250,250.12,Y,2025-09-01,2026-03-10,2
2026-04-15,5,32,2,100,99.72,Y,2025-09-01,2026-03-10,2
2026-04-15,5,33,1,100,99.91,Y,2025-09-01,2026-03-10,2
2026-04-15,5,33,2,250,251.08,Y,2025-09-01,2026-03-10,2
2026-04-15,5,34,1,500,498.42,Y,2025-09-01,2026-03-10,2
2026-04-15,5,34,2,500,500.08,Y,2025-09-01,2026-03-10,2
2026-04-15,5,35,1,100,99.59,Y,2025-09-01,2026-03-10,2
2026-04-15,5,35,2,250,249.01,Y,2025-09-01,2026-03-10,2
2026-04-15,5,36,1,250,249.9,Y,2025-09-01,2026-03-10,2
2026-04-15,5,36,2,100,100.47,Y,2025-09-01,2026-03-10,2
2026-04-16,1,1,1,100,100.2,N,2024-02-06,2026-03-10,4
2026-04-16,1,1,2,500,499.39,N,2024-02-06,2026-03-10,4
2026-04-16,1,2,1,250,251.09,N,2024-02-06,2026-03-10,4
2026-04-16,1,2,2,100,99.79,N,2024-02-06,2026-03-10,4
2026-04-16,1,3,1,100,99.63,N,2024-02-06,2026-03-10,4
2026-04-16,1,3,2,1000,1001.71,N,2024-02-06,2026-03-10,4
2026-04-16,1,4,1,250,250.79,N,2024-02-06,2026-03-10,4
2026-04-16,1,4,2,500,501.16,N,2024-02-06,2026-03-10,4
2026-04-16,1,5,1,250,249.86,N,2024-02-06,2026-03-10,4
2026-04-16,1,5,2,250,251.23,N,2024-02-06,2026-03-10,4
2026-04-16,1,6,1,100,99.94,N,2024-02-06,2026-03-10,4
2026-04-16,1,6,2,1000,996.35,N,2024-02-06,2026-03-10,4
2026-04-16,1,7,1,1000,1003.76,N,2024-02-06,2026-03-10,4
2026-04-16,1,7,2,500,497.91,N,2024-02-06,2026-03-10,4
2026-04-16,1,8,1,1000,1001.16,N,2024-02-06,2026-03-10,4
2026-04-16,1,8,2,500,498.76,N,2024-02-06,2026-03-10,4
2026-04-16,1,9,1,100,100.46,N,2024-02-06,2026-03-10,4
2026-04-16,1,9,2,1000,996.4,N,2024-02-06,2026-03-10,4
2026-04-16,1,10,1,100,100.18,N,2024-02-06,2026-03-10,4
2026-04-16,1,10,2,1000,995.41,N,2024-02-06,2026-03-10,4
2026-04-16,1,11,1,250,250.6,N,2024-02-06,2026-03-10,4
2026-04-16,1,11,2,100,100.03,N,2024-02-06,2026-03-10,4
2026-04-16,1,12,1,100,99.61,N,2024-02-06,2026-03-10,4
2026-04-16,1,12,2,250,249.37,N,2024-02-06,2026-03-10,4
2026-04-16,1,13,1,500,498.02,N,2024-02-06,2026-03-10,4
2026-04-16,1,13,2,1000,1002.41,N,2024-02-06,2026-03-10,4
2026-04-16,1,14,1,1000,998.36,N,2024-02-06,2026-03-10,4
2026-04-16,1,14,2,500,497.98,N,2024-02-06,2026-03-10,4
2026-04-16,1,15,1,100,99.93,N,2024-02-06,2026-03-10,4
2026-04-16,1,15,2,1000,995.55,N,2024-02-06,2026-03-10,4
2026-04-16,1,16,1,500,497.73,N,2024-02-06,2026-03-10,4
2026-04-16,1,16,2,100,100.41,N,2024-02-06,2026-03-10,4
2026-04-16,1,17,1,500,497.92,N,2024-02-06,2026-03-10,4
2026-04-16,1,17,2,500,497.73,N,2024-02-06,2026-03-10,4
2026-04-16,1,18,1,250,249.68,N,2024-02-06,2026-03-10,4
2026-04-16,1,18,2,1000,999.0,N,2024-02-06,2026-03-10,4
2026-04-16,1,19,1,250,250.01,N,2024-02-06,2026-03-10,4
2026-04-16,1,19,2,250,249.35,N,2024-02-06,2026-03-10,4
2026-04-16,1,20,1,500,498.06,N,2024-02-06,2026-03-10,4
2026-04-16,1,20,2,100,99.98,N,2024-02-06,2026-03-10,4
2026-04-16,1,21,1,500,498.42,N,2024-02-06,2026-03-10,4
2026-04-16,1,21,2,500,502.23,N,2024-02-06,2026-03-10,4
2026-04-16,1,22,1,500,498.83,N,2024-02-06,2026-03-10,4
2026-04-16,1,22,2,250,249.42,N,2024-02-06,2026-03-10,4
2026-04-16,1,23,1,500,500.23,N,2024-02-06,2026-03-10,4
2026-04-16,1,23,2,250,250.02,N,2024-02-06,2026-03-10,4
2026-04-16,1,24,1,1000,1002.81,N,2024-02-06,2026-03-10,4
2026-04-16,1,24,2,1000,1003.76,N,2024-02-06,2026-03-10,4
2026-04-16,1,25,1,1000,1004.26,N,2024-02-06,2026-03-10,4
2026-04-16,1,25,2,100,100.07,N,2024-02-06,2026-03-10,4
2026-04-16,1,26,1,1000,995.58,N,2024-02-06,2026-03-10,4
2026-04-16,1,26,2,1000,1001.61,N,2024-02-06,2026-03-10,4
2026-04-16,1,27,1,500,502.13,N,2024-02-06,2026-03-10,4
2026-04-16,1,27,2,1000,1003.28,N,2024-02-06,2026-03-10,4
2026-04-16,1,28,1,100,99.57,N,2024-02-06,2026-03-10,4
2026-04-16,1,28,2,250,249.41,N,2024-02-06,2026-03-10,4
2026-04-16,1,29,1,250,250.27,N,2024-02-06,2026-03-10,4
2026-04-16,1,29,2,1000,1003.5,N,2024-02-06,2026-03-10,4
2026-04-16,1,30,1,250,250.99,N,2024-02-06,2026-03-10,4
2026-04-16,1,30,2,500,501.16,N,2024-02-06,2026-03-10,4
2026-04-16,1,31,1,1000,1000.95,N,2024-02-06,2026-03-10,4
2026-04-16,1,31,2,1000,1003.72,N,2024-02-06,2026-03-10,4
2026-04-16,1,32,1,1000,998.28,N,2024-02-06,2026-03-10,4
2026-04-16,1,32,2,500,500.39,N,2024-02-06,2026-03-10,4
2026-04-16,1,33,1,250,249.31,N,2024-02-06,2026-03-10,4
2026-04-16,1,33,2,100,100.29,N,2024-02-06,2026-03-10,4
2026-04-16,1,34,1,500,500.14,N,2024-02-06,2026-03-10,4
2026-04-16,1,34,2,250,249.23,N,2024-02-06,2026-03-10,4
2026-04-16,1,35,1,500,501.33,N,2024-02-06,2026-03-10,4
2026-04-16,1,35,2,1000,997.64,N,2024-02-06,2026-03-10,4
2026-04-16,1,36,1,100,99.82,N,2024-02-06,2026-03-10,4
2026-04-16,1,36,2,500,498.33,N,2024-02-06,2026-03-10,4
2026-04-16,1,37,1,100,99.51,N,2024-02-06,2026-03-10,4
2026-04-16,1,37,2,250,250.22,N,2024-02-06,2026-03-10,4
2026-04-17,2,1,1,100,100.42,Y,2025-03-22,2026-03-10,1
2026-04-17,2,1,2,100,100.39,Y,2025-03-22,2026-03-10,1
2026-04-17,2,2,1,250,250.05,Y,2025-03-22,2026-03-10,1
2026-04-17,2,2,2,500,499.5,Y,2025-03-22,2026-03-10,1
2026-04-17,2,3,1,250,249.77,Y,2025-03-22,2026-03-10,1
2026-04-17,2,3,2,250,250.27,Y,2025-03-22,2026-03-10,1
2026-04-17,2,4,1,100,99.7,Y,2025-03-22,2026-03-10,1
2026-04-17,2,4,2,500,500.2,Y,2025-03-22,2026-03-10,1
2026-04-17,2,5,1,100,100.28,Y,2025-03-22,2026-03-10,1
2026-04-17,2,5,2,100,100.3,Y,2025-03-22,2026-03-10,1
2026-04-17,2,6,1,100,99.85,Y,2025-03-22,2026-03-10,1
2026-04-17,2,6,2,500,501.67,Y,2025-03-22,2026-03-10,1
2026-04-17,2,7,1,100,100.32,Y,2025-03-22,2026-03-10,1
2026-04-17,2,7,2,1000,996.77,Y,2025-03-22,2026-03-10,1
2026-04-17,2,8,1,1000,997.44,Y,2025-03-22,2026-03-10,1
2026-04-17,2,8,2,500,497.71,Y,2025-03-22,2026-03-10,1
2026-04-17,2,9,1,250,250.41,Y,2025-03-22,2026-03-10,1
2026-04-17,2,9,2,500,498.18,Y,2025-03-22,2026-03-10,1
2026-04-17,2,10,1,1000,1002.24,Y,2025-03-22,2026-03-10,1
2026-04-17,2,10,2,100,100.12,Y,2025-03-22,2026-03-10,1
2026-04-17,2,11,1,250,249.32,Y,2025-03-22,2026-03-10,1
2026-04-17,2,11,2,100,99.73,Y,2025-03-22,2026-03-10,1
2026-04-17,2,12,1,250,249.98,Y,2025-03-22,2026-03-10,1
2026-04-17,2,12,2,100,100.29,Y,2025-03-22,2026-03-10,1
2026-04-17,2,13,1,100,100.0,Y,2025-03-22,2026-03-10,1
2026-04-17,2,13,2,500,497.53,Y,2025-03-22,2026-03-10,1
2026-04-17,2,14,1,500,502.28,Y,2025-03-22,2026-03-10,1
2026-04-17,2,14,2,100,100.25,Y,2025-03-22,2026-03-10,1
2026-04-17,2,15,1,100,100.48,Y,2025-03-22,2026-03-10,1
2026-04-17,2,15,2,500,500.55,Y,2025-03-22,2026-03-10,1
2026-04-17,2,16,1,250,249.35,Y,2025-03-22,2026-03-10,1
2026-04-17,2,16,2,1000,999.48,Y,2025-03-22,2026-03-10,1
2026-04-17,2,17,1,100,100.24,Y,2025-03-22,2026-03-10,1
2026-04-17,2,17,2,100,99.79,Y,2025-03-22,2026-03-10,1
2026-04-17,2,18,1,1000,999.78,Y,2025-03-22,2026-03-10,1
2026-04-17,2,18,2,1000,1003.54,Y,2025-03-22,2026-03-10,1
2026-04-17,2,19,1,1000,996.76,Y,2025-03-22,2026-03-10,1
2026-04-17,2,19,2,1000,1002.17,Y,2025-03-22,2026-03-10,1
2026-04-17,2,20,1,1000,999.41,Y,2025-03-22,2026-03-10,1
2026-04-17,2,20,2,500,499.92,Y,2025-03-22,2026-03-10,1
2026-04-17,2,21,1,100,100.19,Y,2025-03-22,2026-03-10,1
2026-04-17,2,21,2,500,500.99,Y,2025-03-22,2026-03-10,1
2026-04-17,2,22,1,500,500.65,Y,2025-03-22,2026-03-10,1
2026-04-17,2,22,2,1000,997.3,Y,2025-03-22,2026-03-10,1
2026-04-17,2,23,1,100,100.06,Y,2025-03-22,2026-03-10,1
2026-04-17,2,23,2,1000,998.87,Y,2025-03-22,2026-03-10,1
2026-04-17,2,24,1,250,251.17,Y,2025-03-22,2026-03-10,1
2026-04-17,2,24,2,500,499.8,Y,2025-03-22,2026-03-10,1
2026-04-17,2,25,1,1000,999.54,Y,2025-03-22,2026-03-10,1
